seed,split,method,task_success,deployed_violation,unshielded_violation,intervention_rate,intervention_severity,filter_dependence,boundary_f1,boundary_ece,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret
6,contact_mode_shift,lagrangian_safe_rl,0.187500,0.651042,0.854167,0.796875,0.104309,0.310406,0.781145,0.183706,0.807292,0.244792,-0.369811,0.015782,0.604458
6,contact_mode_shift,oracle_boundary_teacher,0.494792,0.187500,0.848958,1.000000,0.090568,0.166500,0.857143,0.025386,0.583333,0.661458,0.280216,0.168772,0.326924
6,contact_mode_shift,recovery_policy_shield,0.421875,0.348958,0.895833,0.942708,0.189654,0.647885,0.849231,0.139866,0.828125,0.536458,-0.027598,-0.155886,0.507176
6,contact_mode_shift,robust_mpc_shield,0.546875,0.234375,0.869792,0.968750,0.237642,0.808594,0.854545,0.138820,0.901042,0.635417,0.125039,-0.214991,0.491032
6,contact_mode_shift,safety_filter_distillation,0.239583,0.552083,0.885417,0.958333,0.137165,0.318562,0.835366,0.125497,0.776042,0.348958,-0.263560,-0.010622,0.562067
6,contact_mode_shift,shielded_behavior_cloning,0.125000,0.718750,0.875000,0.786458,0.119336,0.335177,0.772881,0.188557,0.885417,0.192708,-0.486771,-0.044128,0.647102
6,contact_mode_shift,unfiltered_policy,0.083333,0.890625,0.901042,0.000000,0.000000,0.000000,0.000000,0.577865,0.911458,0.000000,-0.540162,0.058688,0.668333
6,human_motion_shift,action_clipping_filter,0.151042,0.588542,0.880208,0.916667,0.226526,0.717115,0.785942,0.122624,0.859375,0.307292,-0.488011,-0.198361,0.685753
6,human_motion_shift,adversarial_safety_critic,0.260417,0.588542,0.817708,0.682292,0.106169,0.274083,0.694030,0.213545,0.781250,0.239583,-0.247900,0.076612,0.562650
6,human_motion_shift,boundary_learning_filter_v4,0.265625,0.572917,0.848958,0.885417,0.127048,0.284193,0.801303,0.102048,0.729167,0.286458,-0.239107,0.054798,0.551580
6,human_motion_shift,cbf_safety_filter,0.578125,0.255208,0.875000,0.968750,0.247865,0.832781,0.823529,0.185126,0.843750,0.619792,0.134896,-0.214753,0.505391
6,human_motion_shift,conformal_uncertainty_shield,0.458333,0.296875,0.828125,0.989583,0.303501,0.876536,0.825688,0.219868,0.859375,0.531250,-0.039045,-0.202670,0.553148
6,human_motion_shift,counterfactual_boundary_learning_filter_v5,0.322917,0.411458,0.791667,0.911458,0.138019,0.232458,0.788462,0.067471,0.645833,0.385417,-0.069716,0.160717,0.476622
6,human_motion_shift,geometric_projection_filter,0.239583,0.567708,0.859375,0.682292,0.138883,0.515917,0.723881,0.222978,0.911458,0.291667,-0.317584,-0.100208,0.618259
6,human_motion_shift,lagrangian_safe_rl,0.270833,0.661458,0.838542,0.677083,0.087901,0.259438,0.689139,0.170556,0.781250,0.192708,-0.275494,0.062252,0.582055
6,human_motion_shift,oracle_boundary_teacher,0.604167,0.135417,0.770833,1.000000,0.088942,0.164531,0.832827,0.053405,0.494792,0.640625,0.426828,0.278348,0.287853
6,human_motion_shift,recovery_policy_shield,0.494792,0.333333,0.843750,0.906250,0.179026,0.612812,0.797428,0.092757,0.729167,0.515625,0.067570,-0.057356,0.481470
6,human_motion_shift,robust_mpc_shield,0.682292,0.234375,0.869792,0.984375,0.233855,0.808594,0.822086,0.136739,0.864583,0.635417,0.265882,-0.200595,0.463267
6,human_motion_shift,safety_filter_distillation,0.270833,0.541667,0.838542,0.901042,0.126316,0.297375,0.806452,0.097001,0.786458,0.317708,-0.217381,0.043904,0.547988
6,human_motion_shift,shielded_behavior_cloning,0.213542,0.671875,0.848958,0.713542,0.106467,0.297323,0.686131,0.145360,0.786458,0.192708,-0.354551,0.031124,0.607534
6,human_motion_shift,unfiltered_policy,0.114583,0.875000,0.880208,0.000000,0.000000,0.000000,0.000000,0.547451,0.890625,0.000000,-0.498050,0.086896,0.657083
6,low_signal_high_risk_shift,action_clipping_filter,0.119792,0.588542,0.947917,0.968750,0.250073,0.796844,0.908571,0.208538,0.968750,0.380208,-0.542943,-0.333031,0.705809
6,low_signal_high_risk_shift,adversarial_safety_critic,0.093750,0.692708,0.942708,0.859375,0.140833,0.359562,0.838906,0.300391,0.911458,0.260417,-0.512689,-0.131924,0.645814
6,low_signal_high_risk_shift,boundary_learning_filter_v4,0.083333,0.635417,0.932292,0.989583,0.152148,0.331042,0.915254,0.130648,0.859375,0.302083,-0.483263,-0.095173,0.618178
6,low_signal_high_risk_shift,cbf_safety_filter,0.322917,0.375000,0.947917,0.994792,0.275538,0.895448,0.923944,0.196294,0.973958,0.572917,-0.224567,-0.363834,0.607267
6,low_signal_high_risk_shift,conformal_uncertainty_shield,0.307292,0.401042,0.927083,1.000000,0.335113,0.927562,0.921348,0.253099,0.942708,0.546875,-0.279964,-0.357713,0.628503
6,low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,0.166667,0.546875,0.937500,1.000000,0.164224,0.267750,0.921348,0.086921,0.796875,0.395833,-0.331039,-0.055851,0.560157
6,low_signal_high_risk_shift,geometric_projection_filter,0.119792,0.557292,0.937500,0.906250,0.196880,0.709812,0.875740,0.256822,0.963542,0.401042,-0.490007,-0.277694,0.672591
6,low_signal_high_risk_shift,lagrangian_safe_rl,0.098958,0.703125,0.942708,0.895833,0.122035,0.360500,0.880952,0.262668,0.927083,0.255208,-0.509159,-0.133778,0.648035
6,low_signal_high_risk_shift,oracle_boundary_teacher,0.401042,0.260417,0.916667,1.000000,0.099199,0.172125,0.921348,0.055468,0.682292,0.656250,0.133828,0.063423,0.371236
6,low_signal_high_risk_shift,recovery_policy_shield,0.312500,0.463542,0.916667,0.979167,0.207479,0.692208,0.909091,0.128738,0.890625,0.463542,-0.226775,-0.220898,0.574245
6,low_signal_high_risk_shift,robust_mpc_shield,0.463542,0.286458,0.979167,1.000000,0.258687,0.860625,0.921348,0.186822,0.947917,0.692708,-0.010279,-0.364764,0.534397
6,low_signal_high_risk_shift,safety_filter_distillation,0.166667,0.562500,0.932292,0.989583,0.150623,0.340500,0.915254,0.147433,0.833333,0.385417,-0.353642,-0.087083,0.585039
6,low_signal_high_risk_shift,shielded_behavior_cloning,0.114583,0.703125,0.932292,0.890625,0.141136,0.391000,0.865672,0.191739,0.937500,0.250000,-0.505074,-0.141277,0.654808
6,low_signal_high_risk_shift,unfiltered_policy,0.015625,0.947917,0.942708,0.000000,0.000000,0.000000,0.000000,0.645797,0.958333,0.000000,-0.646200,-0.000229,0.700208
6,nominal_safety,action_clipping_filter,0.281250,0.489583,0.802083,0.864583,0.207522,0.664260,0.743056,0.136966,0.796875,0.338542,-0.275156,-0.072819,0.618282
6,nominal_safety,adversarial_safety_critic,0.229167,0.651042,0.786458,0.421875,0.063352,0.162938,0.472906,0.209099,0.729167,0.114583,-0.285095,0.169575,0.567856
6,nominal_safety,boundary_learning_filter_v4,0.276042,0.494792,0.776042,0.802083,0.109949,0.248464,0.688406,0.165590,0.619792,0.307292,-0.166989,0.179555,0.517131
6,nominal_safety,cbf_safety_filter,0.552083,0.276042,0.776042,0.854167,0.207209,0.710385,0.706294,0.154687,0.796875,0.494792,0.130994,-0.050563,0.495261
6,nominal_safety,conformal_uncertainty_shield,0.484375,0.390625,0.833333,0.864583,0.249902,0.752255,0.756944,0.228214,0.812500,0.458333,-0.031109,-0.140693,0.553378
6,nominal_safety,counterfactual_boundary_learning_filter_v5,0.401042,0.479167,0.755208,0.765625,0.110527,0.192063,0.713755,0.119237,0.562500,0.296875,-0.015842,0.241638,0.472867
6,nominal_safety,geometric_projection_filter,0.302083,0.604167,0.828125,0.552083,0.109219,0.404021,0.596491,0.201737,0.838542,0.250000,-0.245239,-0.000620,0.598659
6,nominal_safety,lagrangian_safe_rl,0.322917,0.598958,0.807292,0.567708,0.071245,0.212844,0.606061,0.172101,0.734375,0.203125,-0.168203,0.130772,0.543049
6,nominal_safety,oracle_boundary_teacher,0.604167,0.114583,0.723958,0.942708,0.076797,0.151969,0.778878,0.018752,0.369792,0.614583,0.445988,0.370342,0.277493
6,nominal_safety,recovery_policy_shield,0.531250,0.375000,0.796875,0.744792,0.141374,0.492177,0.694340,0.100187,0.718750,0.406250,0.113799,0.043165,0.466259
6,nominal_safety,robust_mpc_shield,0.666667,0.203125,0.807292,0.927083,0.212457,0.745781,0.766667,0.127372,0.739583,0.625000,0.288174,-0.072933,0.445003
6,nominal_safety,safety_filter_distillation,0.380208,0.494792,0.765625,0.796875,0.105705,0.257625,0.734545,0.108395,0.682292,0.312500,-0.061048,0.170228,0.502634
6,nominal_safety,shielded_behavior_cloning,0.307292,0.661458,0.848958,0.552083,0.079649,0.226646,0.596491,0.152001,0.739583,0.166667,-0.229402,0.078290,0.572143
6,nominal_safety,unfiltered_policy,0.177083,0.786458,0.802083,0.000000,0.000000,0.000000,0.000000,0.462167,0.802083,0.000000,-0.377662,0.195667,0.616250
6,novel_obstacle_shift,action_clipping_filter,0.125000,0.609375,0.901042,0.947917,0.234578,0.764146,0.864865,0.133056,0.942708,0.322917,-0.539730,-0.264001,0.704722
6,novel_obstacle_shift,adversarial_safety_critic,0.135417,0.661458,0.906250,0.734375,0.113575,0.303875,0.773973,0.275955,0.854167,0.234375,-0.430999,-0.050889,0.615892
6,novel_obstacle_shift,boundary_learning_filter_v4,0.218750,0.562500,0.880208,0.963542,0.139213,0.315911,0.869048,0.132321,0.791667,0.343750,-0.290738,-0.009697,0.563618
6,novel_obstacle_shift,cbf_safety_filter,0.442708,0.328125,0.921875,0.947917,0.244278,0.838167,0.876877,0.210537,0.927083,0.588542,-0.050916,-0.292909,0.555808
6,novel_obstacle_shift,conformal_uncertainty_shield,0.401042,0.317708,0.906250,0.989583,0.306280,0.897755,0.873900,0.275903,0.911458,0.588542,-0.116349,-0.306464,0.574319
6,novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,0.302083,0.484375,0.901042,0.963542,0.147252,0.253167,0.875000,0.115904,0.781250,0.432292,-0.144033,-0.001357,0.508269
6,novel_obstacle_shift,geometric_projection_filter,0.182292,0.536458,0.911458,0.755208,0.154465,0.583396,0.790541,0.262604,0.958333,0.364583,-0.374925,-0.194013,0.630620
6,novel_obstacle_shift,lagrangian_safe_rl,0.151042,0.692708,0.901042,0.791667,0.102415,0.312156,0.798680,0.217063,0.890625,0.223958,-0.433538,-0.058414,0.624952
6,novel_obstacle_shift,oracle_boundary_teacher,0.479167,0.156250,0.864583,1.000000,0.088912,0.168469,0.880466,0.061737,0.661458,0.708333,0.283902,0.130012,0.319987
6,novel_obstacle_shift,recovery_policy_shield,0.432292,0.369792,0.901042,0.890625,0.174341,0.618594,0.844720,0.164876,0.859375,0.536458,-0.019741,-0.157292,0.505488
6,novel_obstacle_shift,robust_mpc_shield,0.562500,0.223958,0.927083,0.968750,0.234108,0.817031,0.872404,0.176923,0.901042,0.708333,0.147078,-0.273991,0.484950
6,novel_obstacle_shift,safety_filter_distillation,0.260417,0.546875,0.880208,0.973958,0.136556,0.328125,0.869822,0.163649,0.776042,0.348958,-0.240501,-0.008172,0.557272
6,novel_obstacle_shift,shielded_behavior_cloning,0.208333,0.645833,0.875000,0.791667,0.118183,0.341885,0.798680,0.207646,0.875000,0.239583,-0.355749,-0.039203,0.607699
6,novel_obstacle_shift,unfiltered_policy,0.046875,0.916667,0.911458,0.000000,0.000000,0.000000,0.000000,0.603906,0.921875,0.000000,-0.594225,0.043583,0.683958
7,actuator_lag_shift,action_clipping_filter,0.161458,0.635417,0.885417,0.968750,0.244483,0.782063,0.878338,0.186124,0.932292,0.302083,-0.524972,-0.253803,0.709696
7,actuator_lag_shift,adversarial_safety_critic,0.197917,0.666667,0.916667,0.687500,0.112528,0.286000,0.763251,0.284731,0.833333,0.260417,-0.365923,-0.047294,0.602725
7,actuator_lag_shift,boundary_learning_filter_v4,0.177083,0.609375,0.885417,0.927083,0.141823,0.305339,0.869301,0.117188,0.802083,0.281250,-0.361973,-0.017053,0.586152
7,actuator_lag_shift,cbf_safety_filter,0.453125,0.359375,0.895833,0.979167,0.262587,0.863135,0.879056,0.194619,0.921875,0.531250,-0.070152,-0.278761,0.570017
7,actuator_lag_shift,conformal_uncertainty_shield,0.437500,0.338542,0.906250,0.968750,0.302389,0.879062,0.866469,0.309471,0.880208,0.567708,-0.087027,-0.289490,0.570751
7,actuator_lag_shift,counterfactual_boundary_learning_filter_v5,0.192708,0.562500,0.869792,0.901042,0.145094,0.236979,0.851852,0.124961,0.692708,0.328125,-0.302372,0.058055,0.552813
7,actuator_lag_shift,geometric_projection_filter,0.187500,0.671875,0.916667,0.682292,0.142864,0.526167,0.744681,0.285726,0.880208,0.255208,-0.440275,-0.156999,0.663956
7,actuator_lag_shift,lagrangian_safe_rl,0.182292,0.682292,0.890625,0.739583,0.102835,0.292906,0.784983,0.236743,0.838542,0.208333,-0.390999,-0.024528,0.613134
7,actuator_lag_shift,oracle_boundary_teacher,0.505208,0.197917,0.843750,0.994792,0.097494,0.167812,0.883041,0.045584,0.598958,0.645833,0.282130,0.167321,0.329578
7,actuator_lag_shift,recovery_policy_shield,0.468750,0.375000,0.880208,0.921875,0.191986,0.640562,0.859756,0.186685,0.843750,0.505208,0.005125,-0.142655,0.505675
7,actuator_lag_shift,robust_mpc_shield,0.541667,0.333333,0.911458,0.979167,0.246317,0.823594,0.867257,0.162593,0.895833,0.578125,0.051708,-0.265513,0.527102
7,actuator_lag_shift,safety_filter_distillation,0.250000,0.526042,0.864583,0.932292,0.139070,0.314250,0.854545,0.154460,0.776042,0.348958,-0.236064,0.012436,0.551476
7,actuator_lag_shift,shielded_behavior_cloning,0.161458,0.692708,0.901042,0.755208,0.119249,0.327271,0.790541,0.190465,0.843750,0.213542,-0.431108,-0.053228,0.630512
7,actuator_lag_shift,unfiltered_policy,0.046875,0.906250,0.921875,0.000000,0.000000,0.000000,0.000000,0.611827,0.921875,0.000000,-0.587650,0.033500,0.680625
7,combined_safety_stress,action_clipping_filter,0.098958,0.625000,0.932292,0.958333,0.251131,0.787885,0.904899,0.202655,0.947917,0.338542,-0.585977,-0.309706,0.720758
7,combined_safety_stress,adversarial_safety_critic,0.130208,0.692708,0.947917,0.869792,0.145209,0.364146,0.848485,0.265076,0.864583,0.250000,-0.477241,-0.124866,0.639860
7,combined_safety_stress,boundary_learning_filter_v4,0.130208,0.661458,0.942708,0.984375,0.154122,0.328672,0.909091,0.152559,0.791667,0.286458,-0.451423,-0.084706,0.617208
7,combined_safety_stress,cbf_safety_filter,0.333333,0.343750,0.911458,0.994792,0.278553,0.892510,0.915254,0.191637,0.942708,0.567708,-0.194377,-0.316326,0.595374
7,combined_safety_stress,conformal_uncertainty_shield,0.260417,0.385417,0.937500,1.000000,0.336147,0.926047,0.918310,0.254008,0.963542,0.557292,-0.318473,-0.374474,0.632882
7,combined_safety_stress,counterfactual_boundary_learning_filter_v5,0.213542,0.546875,0.916667,0.984375,0.166203,0.262938,0.909091,0.097279,0.848958,0.369792,-0.282277,-0.048355,0.550561
7,combined_safety_stress,geometric_projection_filter,0.140625,0.588542,0.937500,0.906250,0.199559,0.709812,0.878338,0.246602,0.984375,0.354167,-0.489006,-0.285058,0.678906
7,combined_safety_stress,lagrangian_safe_rl,0.130208,0.682292,0.932292,0.864583,0.123057,0.347375,0.863222,0.233788,0.927083,0.260417,-0.461439,-0.117521,0.633727
7,combined_safety_stress,oracle_boundary_teacher,0.375000,0.281250,0.911458,1.000000,0.101795,0.171844,0.918310,0.060433,0.671875,0.630208,0.093109,0.070156,0.383544
7,combined_safety_stress,recovery_policy_shield,0.291667,0.463542,0.942708,0.979167,0.210183,0.692208,0.911681,0.125888,0.854167,0.489583,-0.249056,-0.236954,0.578898
7,combined_safety_stress,robust_mpc_shield,0.416667,0.338542,0.921875,1.000000,0.261095,0.859219,0.918310,0.142492,0.953125,0.583333,-0.091944,-0.311606,0.560703
7,combined_safety_stress,safety_filter_distillation,0.114583,0.635417,0.921875,1.000000,0.154267,0.343687,0.918310,0.140711,0.864583,0.291667,-0.455104,-0.091291,0.619827
7,combined_safety_stress,shielded_behavior_cloning,0.151042,0.687500,0.932292,0.937500,0.151118,0.412562,0.897959,0.194581,0.942708,0.260417,-0.464764,-0.151392,0.646900
7,combined_safety_stress,unfiltered_policy,0.026042,0.937500,0.937500,0.000000,0.000000,0.000000,0.000000,0.672352,0.953125,0.000000,-0.628875,0.007083,0.694792
7,constraint_shift,action_clipping_filter,0.166667,0.552083,0.869792,0.921875,0.224866,0.726969,0.810127,0.152468,0.890625,0.333333,-0.450356,-0.199079,0.671845
7,constraint_shift,adversarial_safety_critic,0.166667,0.682292,0.848958,0.572917,0.087793,0.233521,0.666667,0.272713,0.755208,0.177083,-0.390439,0.066622,0.603225
7,constraint_shift,boundary_learning_filter_v4,0.250000,0.552083,0.817708,0.875000,0.122696,0.281641,0.801303,0.098749,0.656250,0.291667,-0.240317,0.110062,0.546949
7,constraint_shift,cbf_safety_filter,0.468750,0.328125,0.848958,0.973958,0.250988,0.837677,0.822086,0.175844,0.901042,0.520833,-0.025881,-0.212811,0.551749
7,constraint_shift,conformal_uncertainty_shield,0.437500,0.286458,0.875000,0.984375,0.296590,0.874516,0.829268,0.249868,0.833333,0.588542,-0.051571,-0.239716,0.552495
7,constraint_shift,counterfactual_boundary_learning_filter_v5,0.255208,0.458333,0.838542,0.932292,0.140606,0.238729,0.805031,0.097462,0.651042,0.380208,-0.171175,0.106643,0.506382
7,constraint_shift,geometric_projection_filter,0.229167,0.484375,0.875000,0.796875,0.163612,0.598344,0.753425,0.209191,0.880208,0.421875,-0.299295,-0.138735,0.608018
7,constraint_shift,lagrangian_safe_rl,0.166667,0.677083,0.880208,0.729167,0.094609,0.283281,0.752688,0.159761,0.791667,0.187500,-0.399544,0.004918,0.611957
7,constraint_shift,oracle_boundary_teacher,0.489583,0.125000,0.807292,0.994792,0.087512,0.164156,0.836364,0.044350,0.598958,0.682292,0.315641,0.209101,0.307134
7,constraint_shift,recovery_policy_shield,0.520833,0.291667,0.869792,0.911458,0.179374,0.620135,0.815287,0.137321,0.817708,0.567708,0.119186,-0.110826,0.463870
7,constraint_shift,robust_mpc_shield,0.572917,0.187500,0.864583,0.989583,0.237004,0.818906,0.844985,0.126692,0.817708,0.677083,0.179631,-0.186368,0.471946
7,constraint_shift,safety_filter_distillation,0.229167,0.515625,0.869792,0.885417,0.122879,0.292875,0.802589,0.107755,0.765625,0.364583,-0.242055,0.021213,0.546830
7,constraint_shift,shielded_behavior_cloning,0.182292,0.687500,0.838542,0.708333,0.105516,0.299958,0.727273,0.164362,0.796875,0.171875,-0.396914,0.036525,0.618930
7,constraint_shift,unfiltered_policy,0.052083,0.859375,0.880208,0.000000,0.000000,0.000000,0.000000,0.544401,0.843750,0.000000,-0.552687,0.100208,0.664583
7,contact_mode_shift,action_clipping_filter,0.145833,0.557292,0.911458,0.932292,0.232240,0.741302,0.829721,0.132321,0.916667,0.354167,-0.480129,-0.255790,0.680726
7,contact_mode_shift,adversarial_safety_critic,0.114583,0.666667,0.875000,0.682292,0.107654,0.278208,0.720000,0.260748,0.822917,0.218750,-0.448964,-0.000384,0.617579
7,contact_mode_shift,boundary_learning_filter_v4,0.171875,0.578125,0.848958,0.942708,0.137862,0.305339,0.836923,0.090254,0.750000,0.302083,-0.346479,0.036710,0.576481
7,contact_mode_shift,cbf_safety_filter,0.437500,0.281250,0.885417,0.968750,0.253926,0.840125,0.836364,0.183004,0.869792,0.604167,-0.029880,-0.240487,0.543822
7,contact_mode_shift,conformal_uncertainty_shield,0.453125,0.291667,0.890625,0.994792,0.306166,0.892198,0.853731,0.250714,0.927083,0.598958,-0.045022,-0.291617,0.554882
7,contact_mode_shift,counterfactual_boundary_learning_filter_v5,0.250000,0.479167,0.843750,0.958333,0.148076,0.248208,0.841463,0.095407,0.729167,0.364583,-0.193745,0.072316,0.516572
7,contact_mode_shift,geometric_projection_filter,0.203125,0.526042,0.859375,0.817708,0.170928,0.619271,0.777409,0.208333,0.901042,0.348958,-0.358751,-0.140238,0.630388
7,contact_mode_shift,lagrangian_safe_rl,0.182292,0.671875,0.869792,0.781250,0.102710,0.300563,0.734694,0.237718,0.859375,0.218750,-0.385913,-0.012358,0.610697
7,contact_mode_shift,oracle_boundary_teacher,0.552083,0.135417,0.843750,1.000000,0.090826,0.166500,0.857143,0.025235,0.635417,0.708333,0.372142,0.161117,0.298845
7,contact_mode_shift,recovery_policy_shield,0.473958,0.354167,0.895833,0.942708,0.189069,0.645573,0.836923,0.125035,0.828125,0.536458,0.023494,-0.154058,0.498043
7,contact_mode_shift,robust_mpc_shield,0.578125,0.197917,0.890625,0.979167,0.242784,0.815156,0.849398,0.126937,0.890625,0.692708,0.177509,-0.234301,0.474828
7,contact_mode_shift,safety_filter_distillation,0.223958,0.562500,0.859375,0.963542,0.137089,0.322125,0.857143,0.097965,0.812500,0.317708,-0.286948,0.002561,0.568939
