seed,task,split,episode,stress_level,method,threshold,boundary_score,boundary_label,predicted_boundary,accepted,task_success,deployed_violation,unshielded_violation,intervention,intervention_severity,filter_dependence,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret,hazard_probability
0,narrow_gap_navigation,actuator_lag_shift,14,,minus_unshielded_replay,0.480000,0.543231,1,1,1,0,1,1,1,0.161924,0.500000,1,0,-0.837212,-0.282341,0.781946,0.779732
0,narrow_gap_navigation,actuator_lag_shift,14,,minus_intervention_gradient,0.500000,0.503796,1,1,1,0,1,1,1,0.193941,0.420000,1,0,-0.829946,-0.259360,0.774509,0.779732
0,narrow_gap_navigation,actuator_lag_shift,14,,minus_boundary_margin_loss,0.480000,0.601179,1,1,1,0,1,1,1,0.176105,0.500000,1,0,-0.841371,-0.285189,0.784899,0.779732
0,narrow_gap_navigation,actuator_lag_shift,14,,minus_recovery_feasibility,0.500000,0.474185,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690400,-0.069000,0.690000,0.779732
0,narrow_gap_navigation,actuator_lag_shift,14,,minus_calibration_layer,0.430000,0.862893,1,1,1,0,1,1,1,0.280301,0.300000,1,0,-0.829319,-0.231980,0.765254,0.779732
0,narrow_gap_navigation,actuator_lag_shift,14,,distill_only_boundary,0.480000,0.684672,1,1,1,0,0,1,1,0.152686,0.360000,1,1,-0.175072,-0.197592,0.441083,0.779732
0,narrow_gap_navigation,actuator_lag_shift,14,,cbf_feedback_only,0.380000,0.530938,1,1,1,0,1,1,1,0.257034,0.940000,1,0,-0.955847,-0.462653,0.873866,0.779732
0,narrow_gap_navigation,actuator_lag_shift,14,,clipping_feedback_only,0.430000,0.512360,1,1,1,0,0,1,1,0.231708,0.860000,1,1,-0.302357,-0.397278,0.545708,0.779732
0,narrow_gap_navigation,actuator_lag_shift,15,,full_counterfactual_boundary_v5,0.520000,0.727257,1,1,1,1,0,1,1,0.165745,0.280000,1,1,0.871269,-0.149858,0.220234,0.747592
0,narrow_gap_navigation,actuator_lag_shift,15,,minus_counterfactual_labels,0.480000,0.508179,1,1,1,1,0,1,1,0.158646,0.480000,1,1,0.831239,-0.222252,0.256956,0.747592
0,narrow_gap_navigation,actuator_lag_shift,15,,minus_unshielded_replay,0.480000,0.785653,1,1,1,0,1,1,1,0.189168,0.500000,1,0,-0.845080,-0.287735,0.786850,0.747592
0,narrow_gap_navigation,actuator_lag_shift,15,,minus_intervention_gradient,0.500000,0.533076,1,1,1,0,1,1,1,0.198544,0.420000,1,0,-0.831276,-0.260272,0.775338,0.747592
0,narrow_gap_navigation,actuator_lag_shift,15,,minus_boundary_margin_loss,0.480000,0.480653,1,1,1,0,0,1,1,0.162762,0.500000,1,1,-0.206318,-0.250547,0.462497,0.747592
0,narrow_gap_navigation,actuator_lag_shift,15,,minus_recovery_feasibility,0.500000,0.557647,1,1,1,0,0,1,1,0.164088,0.340000,1,1,-0.174317,-0.192569,0.440336,0.747592
0,narrow_gap_navigation,actuator_lag_shift,15,,minus_calibration_layer,0.430000,0.633761,1,1,1,0,1,1,1,0.244331,0.300000,1,0,-0.818931,-0.224858,0.758780,0.747592
0,narrow_gap_navigation,actuator_lag_shift,15,,distill_only_boundary,0.480000,0.697480,1,1,1,1,0,1,1,0.154461,0.360000,1,1,0.856416,-0.177943,0.241403,0.747592
0,narrow_gap_navigation,actuator_lag_shift,15,,cbf_feedback_only,0.380000,0.625458,1,1,1,0,1,1,1,0.274767,0.940000,1,0,-0.960969,-0.466164,0.877058,0.747592
0,narrow_gap_navigation,actuator_lag_shift,15,,clipping_feedback_only,0.430000,0.856471,1,1,1,0,0,1,1,0.289064,0.860000,1,1,-0.318922,-0.408635,0.556032,0.747592
0,narrow_gap_navigation,actuator_lag_shift,16,,full_counterfactual_boundary_v5,0.520000,0.566574,1,1,1,1,0,1,1,0.149427,0.280000,0,1,0.875982,0.153373,0.217297,0.773155
0,narrow_gap_navigation,actuator_lag_shift,16,,minus_counterfactual_labels,0.480000,0.381424,1,0,1,1,1,1,0,0.000000,0.000000,1,0,0.341472,-0.049080,0.490800,0.773155
0,narrow_gap_navigation,actuator_lag_shift,16,,minus_unshielded_replay,0.480000,0.605894,1,1,1,0,0,1,1,0.168984,0.500000,1,1,-0.208051,-0.251739,0.463217,0.773155
0,narrow_gap_navigation,actuator_lag_shift,16,,minus_intervention_gradient,0.500000,0.666849,1,1,1,0,1,1,1,0.216528,0.420000,1,0,-0.836469,-0.263832,0.778575,0.773155
0,narrow_gap_navigation,actuator_lag_shift,16,,minus_boundary_margin_loss,0.480000,0.544019,1,1,1,0,1,1,1,0.169670,0.500000,1,0,-0.839513,-0.283915,0.783741,0.773155
0,narrow_gap_navigation,actuator_lag_shift,16,,minus_recovery_feasibility,0.500000,0.611084,1,1,1,0,1,1,1,0.169555,0.340000,1,0,-0.807096,-0.225652,0.761320,0.773155
0,narrow_gap_navigation,actuator_lag_shift,16,,minus_calibration_layer,0.430000,0.847079,1,1,1,1,1,1,1,0.277945,0.300000,0,0,0.203361,0.088487,0.564830,0.773155
0,narrow_gap_navigation,actuator_lag_shift,16,,distill_only_boundary,0.480000,0.685717,1,1,1,0,1,1,1,0.152951,0.360000,1,0,-0.806348,-0.229644,0.761131,0.773155
0,narrow_gap_navigation,actuator_lag_shift,16,,cbf_feedback_only,0.380000,0.660511,1,1,1,0,1,1,1,0.280719,0.940000,1,0,-0.962688,-0.467342,0.878129,0.773155
0,narrow_gap_navigation,actuator_lag_shift,16,,clipping_feedback_only,0.430000,0.590866,1,1,1,0,0,1,1,0.244829,0.860000,1,1,-0.306147,-0.399876,0.548069,0.773155
0,narrow_gap_navigation,actuator_lag_shift,17,,full_counterfactual_boundary_v5,0.520000,0.590151,1,1,1,0,1,1,1,0.151268,0.280000,1,0,-0.787750,-0.198991,0.737628,0.791266
0,narrow_gap_navigation,actuator_lag_shift,17,,minus_counterfactual_labels,0.480000,0.468776,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690528,-0.069080,0.690800,0.791266
0,narrow_gap_navigation,actuator_lag_shift,17,,minus_unshielded_replay,0.480000,0.345656,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690848,-0.069280,0.692800,0.791266
0,narrow_gap_navigation,actuator_lag_shift,17,,minus_intervention_gradient,0.500000,0.525795,1,1,1,0,1,1,1,0.196640,0.420000,1,0,-0.830726,-0.259895,0.774995,0.791266
0,narrow_gap_navigation,actuator_lag_shift,17,,minus_boundary_margin_loss,0.480000,0.667674,1,1,1,0,1,1,1,0.183459,0.500000,1,0,-0.843495,-0.286645,0.786223,0.791266
0,narrow_gap_navigation,actuator_lag_shift,17,,minus_recovery_feasibility,0.500000,0.627897,1,1,1,0,1,1,1,0.170911,0.340000,1,0,-0.807487,-0.225920,0.761564,0.791266
0,narrow_gap_navigation,actuator_lag_shift,17,,minus_calibration_layer,0.430000,0.769457,1,1,1,0,1,1,1,0.265071,0.300000,1,0,-0.824921,-0.228964,0.762513,0.791266
0,narrow_gap_navigation,actuator_lag_shift,17,,distill_only_boundary,0.480000,0.574804,1,1,1,0,1,1,1,0.142087,0.360000,0,0,-0.803211,0.072507,0.759176,0.791266
0,narrow_gap_navigation,actuator_lag_shift,17,,cbf_feedback_only,0.380000,0.570942,1,1,1,1,0,1,1,0.263969,0.940000,1,1,0.705350,-0.412026,0.355114,0.791266
0,narrow_gap_navigation,actuator_lag_shift,17,,clipping_feedback_only,0.430000,0.657200,1,1,1,0,1,1,1,0.255281,0.860000,1,0,-0.940365,-0.433946,0.869951,0.791266
0,narrow_gap_navigation,actuator_lag_shift,18,,full_counterfactual_boundary_v5,0.520000,0.676694,1,1,1,0,1,1,1,0.158274,0.280000,1,0,-0.789774,-0.200378,0.738889,0.752148
0,narrow_gap_navigation,actuator_lag_shift,18,,minus_counterfactual_labels,0.480000,0.610773,1,1,1,0,1,1,1,0.167466,0.480000,1,0,-0.834508,-0.275998,0.778544,0.752148
0,narrow_gap_navigation,actuator_lag_shift,18,,minus_unshielded_replay,0.480000,0.701447,1,1,1,1,0,1,1,0.177440,0.500000,1,1,0.821507,-0.233413,0.264739,0.752148
0,narrow_gap_navigation,actuator_lag_shift,18,,minus_intervention_gradient,0.500000,0.412236,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690272,-0.068920,0.689200,0.752148
0,narrow_gap_navigation,actuator_lag_shift,18,,minus_boundary_margin_loss,0.480000,0.556275,1,1,1,0,1,1,1,0.169031,0.500000,1,0,-0.839328,-0.283788,0.783626,0.752148
0,narrow_gap_navigation,actuator_lag_shift,18,,minus_recovery_feasibility,0.500000,0.665032,1,1,1,0,0,1,1,0.173435,0.340000,1,1,-0.177016,-0.194420,0.442018,0.752148
0,narrow_gap_navigation,actuator_lag_shift,18,,minus_calibration_layer,0.430000,0.741220,1,1,1,0,1,1,1,0.259006,0.300000,1,0,-0.823169,-0.227763,0.761421,0.752148
0,narrow_gap_navigation,actuator_lag_shift,18,,distill_only_boundary,0.480000,0.659479,1,1,1,1,0,1,1,0.148442,0.360000,1,1,0.858154,-0.176752,0.240320,0.752148
0,narrow_gap_navigation,actuator_lag_shift,18,,cbf_feedback_only,0.380000,0.709635,1,1,1,0,1,1,1,0.287580,0.940000,1,0,-0.964669,-0.468701,0.879364,0.752148
0,narrow_gap_navigation,actuator_lag_shift,18,,clipping_feedback_only,0.430000,0.616160,1,1,1,0,1,1,1,0.246948,0.860000,1,0,-0.937958,-0.432296,0.868451,0.752148
0,narrow_gap_navigation,actuator_lag_shift,19,,full_counterfactual_boundary_v5,0.520000,0.588067,1,1,1,0,1,1,1,0.151204,0.280000,1,0,-0.787732,-0.198978,0.737617,0.687320
0,narrow_gap_navigation,actuator_lag_shift,19,,minus_counterfactual_labels,0.480000,0.573783,1,1,1,0,0,1,1,0.165102,0.480000,1,1,-0.202625,-0.243530,0.458118,0.687320
0,narrow_gap_navigation,actuator_lag_shift,19,,minus_unshielded_replay,0.480000,0.680891,1,1,1,0,1,1,1,0.176884,0.500000,1,0,-0.841532,-0.285303,0.784639,0.687320
0,narrow_gap_navigation,actuator_lag_shift,19,,minus_intervention_gradient,0.500000,0.499205,1,0,1,0,1,1,0,0.000000,0.000000,0,0,-0.690272,0.231080,0.689200,0.687320
0,narrow_gap_navigation,actuator_lag_shift,19,,minus_boundary_margin_loss,0.480000,0.533527,1,1,1,0,0,1,1,0.168108,0.500000,1,1,-0.207862,-0.251605,0.463459,0.687320
0,narrow_gap_navigation,actuator_lag_shift,19,,minus_recovery_feasibility,0.500000,0.480544,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690400,-0.069000,0.690000,0.687320
0,narrow_gap_navigation,actuator_lag_shift,19,,minus_calibration_layer,0.430000,0.450371,1,1,1,1,0,1,1,0.214320,0.300000,0,1,0.852936,0.133085,0.233378,0.687320
0,narrow_gap_navigation,actuator_lag_shift,19,,distill_only_boundary,0.480000,0.683572,1,1,1,0,0,1,1,0.152400,0.360000,1,1,-0.174989,-0.197535,0.441032,0.687320
0,narrow_gap_navigation,actuator_lag_shift,19,,cbf_feedback_only,0.380000,0.422334,1,1,1,0,1,1,1,0.237139,0.940000,1,0,-0.950102,-0.458714,0.870285,0.687320
0,narrow_gap_navigation,actuator_lag_shift,19,,clipping_feedback_only,0.430000,0.482972,1,1,1,0,1,1,1,0.226676,0.860000,1,0,-0.932104,-0.428282,0.864802,0.687320
0,narrow_gap_navigation,actuator_lag_shift,20,,full_counterfactual_boundary_v5,0.520000,0.627745,1,1,1,0,1,1,1,0.153909,0.280000,1,0,-0.788513,-0.199514,0.738104,0.660006
0,narrow_gap_navigation,actuator_lag_shift,20,,minus_counterfactual_labels,0.480000,0.910146,1,1,1,1,0,1,1,0.200879,0.480000,1,1,0.819042,-0.230614,0.264558,0.660006
0,narrow_gap_navigation,actuator_lag_shift,20,,minus_unshielded_replay,0.480000,0.741320,1,1,1,0,1,1,1,0.182308,0.500000,1,0,-0.843099,-0.286377,0.785615,0.660006
0,narrow_gap_navigation,actuator_lag_shift,20,,minus_intervention_gradient,0.500000,0.662277,1,1,1,0,1,1,1,0.214326,0.420000,1,0,-0.835833,-0.263396,0.778179,0.660006
0,narrow_gap_navigation,actuator_lag_shift,20,,minus_boundary_margin_loss,0.480000,0.762836,1,1,1,0,1,1,1,0.193370,0.500000,0,0,-0.846357,0.011393,0.788007,0.660006
0,narrow_gap_navigation,actuator_lag_shift,20,,minus_recovery_feasibility,0.500000,0.604562,1,1,1,0,0,1,1,0.167265,0.340000,0,1,-0.175234,0.106802,0.440908,0.660006
0,narrow_gap_navigation,actuator_lag_shift,20,,minus_calibration_layer,0.430000,0.640708,1,1,1,0,1,1,1,0.243456,0.300000,1,0,-0.818678,-0.224684,0.758622,0.660006
0,narrow_gap_navigation,actuator_lag_shift,20,,distill_only_boundary,0.480000,0.543359,1,1,1,0,1,1,1,0.138067,0.360000,1,0,-0.802050,-0.226697,0.758452,0.660006
0,narrow_gap_navigation,actuator_lag_shift,20,,cbf_feedback_only,0.380000,0.661780,1,1,1,0,0,1,1,0.279376,0.940000,1,1,-0.331100,-0.435076,0.557888,0.660006
0,narrow_gap_navigation,actuator_lag_shift,20,,clipping_feedback_only,0.430000,0.782818,1,1,1,0,1,1,1,0.274928,0.860000,1,0,-0.946039,-0.437836,0.873487,0.660006
0,narrow_gap_navigation,actuator_lag_shift,21,,full_counterfactual_boundary_v5,0.520000,0.613999,1,1,1,0,1,1,1,0.154052,0.280000,1,0,-0.788554,-0.199542,0.738129,0.762287
0,narrow_gap_navigation,actuator_lag_shift,21,,minus_counterfactual_labels,0.480000,0.736835,1,1,1,0,1,1,1,0.183318,0.480000,1,0,-0.839086,-0.279137,0.781397,0.762287
0,narrow_gap_navigation,actuator_lag_shift,21,,minus_unshielded_replay,0.480000,0.677697,1,1,1,0,0,1,1,0.176812,0.500000,1,1,-0.210311,-0.253289,0.464626,0.762287
0,narrow_gap_navigation,actuator_lag_shift,21,,minus_intervention_gradient,0.500000,0.546735,1,1,1,1,0,1,1,0.199942,0.420000,1,1,0.831521,-0.208548,0.255590,0.762287
0,narrow_gap_navigation,actuator_lag_shift,21,,minus_boundary_margin_loss,0.480000,0.343629,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690912,-0.069320,0.693200,0.762287
0,narrow_gap_navigation,actuator_lag_shift,21,,minus_recovery_feasibility,0.500000,0.767437,1,1,1,0,1,1,1,0.186684,0.340000,1,0,-0.812042,-0.229043,0.764403,0.762287
0,narrow_gap_navigation,actuator_lag_shift,21,,minus_calibration_layer,0.430000,0.631877,1,1,1,0,1,1,1,0.243550,0.300000,0,0,-0.818705,0.075297,0.758639,0.762287
0,narrow_gap_navigation,actuator_lag_shift,21,,distill_only_boundary,0.480000,0.587093,1,1,1,0,0,1,1,0.143659,0.360000,0,1,-0.172465,0.104196,0.439459,0.762287
0,narrow_gap_navigation,actuator_lag_shift,21,,cbf_feedback_only,0.380000,0.704668,1,1,1,1,0,1,1,0.288663,0.940000,1,1,0.698218,-0.416915,0.359559,0.762287
0,narrow_gap_navigation,actuator_lag_shift,21,,clipping_feedback_only,0.430000,0.750015,1,1,1,1,0,1,1,0.271018,0.860000,1,1,0.718290,-0.385062,0.352783,0.762287
0,narrow_gap_navigation,actuator_lag_shift,22,,full_counterfactual_boundary_v5,0.520000,0.502712,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.688288,-0.067680,0.676800,0.829354
0,narrow_gap_navigation,actuator_lag_shift,22,,minus_counterfactual_labels,0.480000,0.409442,1,0,1,1,1,1,0,0.000000,0.000000,1,0,0.341472,-0.049080,0.490800,0.829354
0,narrow_gap_navigation,actuator_lag_shift,22,,minus_unshielded_replay,0.480000,0.625389,1,1,1,0,0,1,1,0.169990,0.500000,1,1,-0.208341,-0.251938,0.463398,0.829354
0,narrow_gap_navigation,actuator_lag_shift,22,,minus_intervention_gradient,0.500000,0.551322,1,1,1,1,0,1,1,0.199504,0.420000,1,1,0.831647,-0.208462,0.255511,0.829354
0,narrow_gap_navigation,actuator_lag_shift,22,,minus_boundary_margin_loss,0.480000,0.550529,1,1,1,0,1,1,1,0.169283,0.500000,1,0,-0.839401,-0.283838,0.783671,0.829354
0,narrow_gap_navigation,actuator_lag_shift,22,,minus_recovery_feasibility,0.500000,0.581736,1,1,1,0,1,1,1,0.165188,0.340000,1,0,-0.805834,-0.224787,0.760534,0.829354
0,narrow_gap_navigation,actuator_lag_shift,22,,minus_calibration_layer,0.430000,0.680890,1,1,1,1,0,1,1,0.250299,0.300000,1,1,0.842546,-0.174039,0.239854,0.829354
0,narrow_gap_navigation,actuator_lag_shift,22,,distill_only_boundary,0.480000,0.577297,1,1,1,0,1,1,1,0.141674,0.360000,1,0,-0.803092,-0.227412,0.759101,0.829354
0,narrow_gap_navigation,actuator_lag_shift,22,,cbf_feedback_only,0.380000,0.387065,1,1,1,0,1,1,1,0.229949,0.940000,1,0,-0.948025,-0.457290,0.868991,0.829354
0,narrow_gap_navigation,actuator_lag_shift,22,,clipping_feedback_only,0.430000,0.728512,1,1,1,0,1,1,1,0.266401,0.860000,1,0,-0.943577,-0.436147,0.871952,0.829354
0,narrow_gap_navigation,actuator_lag_shift,23,,full_counterfactual_boundary_v5,0.520000,0.799333,0,1,1,1,0,1,1,0.172610,0.196000,1,1,0.886019,-0.120809,0.211390,0.681883
0,narrow_gap_navigation,actuator_lag_shift,23,,minus_counterfactual_labels,0.480000,0.530856,0,1,1,0,0,0,1,0.160870,0.336000,1,0,-0.172718,0.809436,0.440077,0.681883
0,narrow_gap_navigation,actuator_lag_shift,23,,minus_unshielded_replay,0.480000,0.505677,0,1,1,0,0,0,1,0.158100,0.350000,0,0,-0.175027,1.104716,0.443258,0.681883
0,narrow_gap_navigation,actuator_lag_shift,23,,minus_intervention_gradient,0.500000,0.460782,0,0,1,0,1,0,0,0.000000,0.000000,0,0,-0.690272,1.231080,0.689200,0.681883
0,narrow_gap_navigation,actuator_lag_shift,23,,minus_boundary_margin_loss,0.480000,0.732058,0,1,1,1,0,1,1,0.191528,0.350000,0,1,0.847255,0.118057,0.249675,0.681883
0,narrow_gap_navigation,actuator_lag_shift,23,,minus_recovery_feasibility,0.500000,0.627638,0,1,1,0,0,0,1,0.171516,0.238000,0,0,-0.156143,1.142884,0.429433,0.681883
0,narrow_gap_navigation,actuator_lag_shift,23,,minus_calibration_layer,0.430000,0.479852,0,1,1,1,0,0,1,0.219512,0.210000,0,0,0.869365,1.164637,0.223512,0.681883
0,narrow_gap_navigation,actuator_lag_shift,23,,distill_only_boundary,0.480000,0.635189,0,1,1,0,0,0,1,0.148366,0.252000,0,0,-0.152310,1.142360,0.427346,0.681883
0,narrow_gap_navigation,actuator_lag_shift,23,,cbf_feedback_only,0.380000,0.479923,0,1,1,0,0,1,1,0.248082,0.658000,0,1,-0.265888,-0.026796,0.518415,0.681883
0,narrow_gap_navigation,actuator_lag_shift,23,,clipping_feedback_only,0.430000,0.572321,0,1,1,0,0,0,1,0.241908,0.602000,0,0,-0.253910,0.994098,0.516584,0.681883
0,narrow_gap_navigation,actuator_lag_shift,24,,full_counterfactual_boundary_v5,0.520000,0.609163,1,1,1,0,0,1,1,0.154331,0.280000,1,1,-0.157435,-0.167598,0.418180,0.700020
0,narrow_gap_navigation,actuator_lag_shift,24,,minus_counterfactual_labels,0.480000,0.494930,1,1,1,0,1,1,1,0.157466,0.480000,1,0,-0.831620,-0.274018,0.776744,0.700020
0,narrow_gap_navigation,actuator_lag_shift,24,,minus_unshielded_replay,0.480000,0.538598,1,1,1,0,1,1,1,0.162270,0.500000,1,0,-0.837311,-0.282409,0.782009,0.700020
0,narrow_gap_navigation,actuator_lag_shift,24,,minus_intervention_gradient,0.500000,0.554298,1,1,1,0,0,1,1,0.201740,0.420000,1,1,-0.200999,-0.228905,0.455913,0.700020
0,narrow_gap_navigation,actuator_lag_shift,24,,minus_boundary_margin_loss,0.480000,0.337889,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690912,-0.069320,0.693200,0.700020
0,narrow_gap_navigation,actuator_lag_shift,24,,minus_recovery_feasibility,0.500000,0.551010,1,1,1,0,1,1,1,0.163635,0.340000,1,0,-0.805386,-0.224480,0.760254,0.700020
0,narrow_gap_navigation,actuator_lag_shift,24,,minus_calibration_layer,0.430000,0.725512,1,1,1,0,0,1,1,0.259243,0.300000,1,1,-0.192037,-0.195810,0.441464,0.700020
0,narrow_gap_navigation,actuator_lag_shift,24,,distill_only_boundary,0.480000,0.738038,1,1,1,0,1,1,1,0.158531,0.360000,1,0,-0.807960,-0.230749,0.762136,0.700020
0,narrow_gap_navigation,actuator_lag_shift,24,,cbf_feedback_only,0.380000,0.399531,1,1,1,0,1,1,1,0.234039,0.940000,1,0,-0.949206,-0.458100,0.869727,0.700020
0,narrow_gap_navigation,actuator_lag_shift,24,,clipping_feedback_only,0.430000,0.716281,1,1,1,0,1,1,1,0.266210,0.860000,1,0,-0.943522,-0.436110,0.871918,0.700020
0,narrow_gap_navigation,actuator_lag_shift,25,,full_counterfactual_boundary_v5,0.520000,0.557020,0,1,1,0,0,0,1,0.148446,0.196000,0,0,-0.139002,1.163976,0.407040,0.736091
0,narrow_gap_navigation,actuator_lag_shift,25,,minus_counterfactual_labels,0.480000,0.611958,0,1,1,1,0,0,1,0.169616,0.336000,1,0,0.856756,0.827704,0.241651,0.736091
0,narrow_gap_navigation,actuator_lag_shift,25,,minus_unshielded_replay,0.480000,0.558413,0,1,1,1,0,1,1,0.163726,0.350000,0,1,0.855348,0.123602,0.244271,0.736091
0,narrow_gap_navigation,actuator_lag_shift,25,,minus_intervention_gradient,0.500000,0.715700,0,1,1,1,0,1,1,0.223210,0.294000,0,1,0.849900,0.132456,0.244658,0.736091
0,narrow_gap_navigation,actuator_lag_shift,25,,minus_boundary_margin_loss,0.480000,0.622415,0,1,1,1,0,0,1,0.178690,0.350000,0,0,0.850962,1.120599,0.247364,0.736091
0,narrow_gap_navigation,actuator_lag_shift,25,,minus_recovery_feasibility,0.500000,0.549844,0,1,1,0,0,1,1,0.162784,0.238000,0,1,-0.153622,0.144613,0.427861,0.736091
0,narrow_gap_navigation,actuator_lag_shift,25,,minus_calibration_layer,0.430000,0.646106,0,1,1,1,0,0,1,0.245855,0.210000,0,0,0.861757,1.159421,0.228254,0.736091
0,narrow_gap_navigation,actuator_lag_shift,25,,distill_only_boundary,0.480000,0.501026,0,1,1,0,0,1,1,0.135647,0.252000,0,1,-0.148637,0.144878,0.425056,0.736091
0,narrow_gap_navigation,actuator_lag_shift,25,,cbf_feedback_only,0.380000,0.505944,0,1,1,0,0,0,1,0.252630,0.658000,1,0,-0.267201,0.672303,0.519233,0.736091
0,narrow_gap_navigation,actuator_lag_shift,25,,clipping_feedback_only,0.430000,0.526783,0,1,1,0,0,1,1,0.234220,0.602000,0,1,-0.251689,-0.004380,0.515200,0.736091
0,narrow_gap_navigation,actuator_lag_shift,26,,full_counterfactual_boundary_v5,0.520000,0.626981,1,1,1,0,1,1,1,0.154178,0.280000,1,0,-0.788591,-0.199567,0.738152,0.768367
0,narrow_gap_navigation,actuator_lag_shift,26,,minus_counterfactual_labels,0.480000,0.419050,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690528,-0.069080,0.690800,0.768367
0,narrow_gap_navigation,actuator_lag_shift,26,,minus_unshielded_replay,0.480000,0.720311,1,1,1,0,1,1,1,0.180341,0.500000,1,0,-0.842531,-0.285988,0.785261,0.768367
0,narrow_gap_navigation,actuator_lag_shift,26,,minus_intervention_gradient,0.500000,0.670301,1,1,1,0,1,1,1,0.215774,0.420000,1,0,-0.836251,-0.263683,0.778439,0.768367
0,narrow_gap_navigation,actuator_lag_shift,26,,minus_boundary_margin_loss,0.480000,0.687463,1,1,1,0,1,1,1,0.185009,0.500000,1,0,-0.843943,-0.286952,0.786502,0.768367
0,narrow_gap_navigation,actuator_lag_shift,26,,minus_recovery_feasibility,0.500000,0.615035,1,1,1,0,1,1,1,0.168761,0.340000,1,0,-0.806866,-0.225495,0.761177,0.768367
0,narrow_gap_navigation,actuator_lag_shift,26,,minus_calibration_layer,0.430000,0.604096,1,1,1,0,1,1,1,0.237961,0.300000,0,0,-0.817091,0.076404,0.757633,0.768367
0,narrow_gap_navigation,actuator_lag_shift,26,,distill_only_boundary,0.480000,0.639427,1,1,1,1,1,1,1,0.147394,0.360000,1,0,0.227257,-0.208544,0.560131,0.768367
0,narrow_gap_navigation,actuator_lag_shift,26,,cbf_feedback_only,0.380000,0.427630,1,1,1,0,0,1,1,0.237222,0.940000,1,1,-0.318926,-0.426730,0.550300,0.768367
0,narrow_gap_navigation,actuator_lag_shift,26,,clipping_feedback_only,0.430000,0.580998,1,1,1,0,1,1,1,0.241972,0.860000,1,0,-0.936521,-0.431310,0.867555,0.768367
0,narrow_gap_navigation,actuator_lag_shift,27,,full_counterfactual_boundary_v5,0.520000,0.581858,0,1,1,1,0,1,1,0.149758,0.196000,0,1,0.892619,0.183716,0.207276,0.763955
0,narrow_gap_navigation,actuator_lag_shift,27,,minus_counterfactual_labels,0.480000,0.600274,0,1,1,1,0,1,1,0.167184,0.336000,1,1,0.857458,-0.171814,0.241213,0.763955
0,narrow_gap_navigation,actuator_lag_shift,27,,minus_unshielded_replay,0.480000,0.628010,0,1,1,1,0,1,1,0.170235,0.350000,0,1,0.853468,0.122313,0.245442,0.763955
0,narrow_gap_navigation,actuator_lag_shift,27,,minus_intervention_gradient,0.500000,0.733183,0,1,1,0,0,0,1,0.224467,0.294000,1,0,-0.182463,0.812208,0.444884,0.763955
